"rank","film_id","title","rental_duration","replacement_cost","rental_rate","breakeven_time_of_rental","rate_of_return","breakeven_day","total_sales_excepted_by_film","total_count_by_film","actor_list"
"624",903,"Traffic Hobbit",5,"13.99","4.99","2.80","0.36","14","24.95","5","Joe Swank, Daryl Wahlberg, Matthew Leigh, Olympia Pfeiffer"
"629",863,"Sun Confessions",5,"9.99","0.99","10.09","0.10","51","24.75","25","Dan Torn, Lucille Tracy, Sylvester Dern, Cate Harris, Jada Ryder"
"629",417,"Hills Neighbors",5,"29.99","0.99","30.29","0.03","152","24.75","25","Vivien Bergen, Natalie Hopkins, Dan Harris, Christian Akroyd, Jon Chase, Renee Ball"
"629",786,"Shepherd Midsummer",7,"14.99","0.99","15.14","0.07","106","24.75","25","Sylvester Dern, Warren Jackman, Julianne Dench, Oprah Kilmer, Meryl Allen"
"629",555,"Mallrats United",4,"25.99","0.99","26.25","0.04","105","24.75","25","Nick Wahlberg, Val Bolger, Cameron Zellweger, Vivien Basinger, Mary Keitel"
"629",545,"Madness Attacks",4,"14.99","0.99","15.14","0.07","61","24.75","25","Frances Day-Lewis, Scarlett Damon, Kirsten Akroyd, Susan Davis, Frances Tomei, Humphrey Willis, Mary Keitel"
"629",245,"Double Wrath",4,"28.99","0.99","29.28","0.03","118","24.75","25","Kevin Bloom, Burt Dukakis, Frances Day-Lewis, Gary Penn, Cary Mcconaughey, Daryl Wahlberg, Harrison Bale, Julianne Dench"
"629",273,"Effect Gladiator",6,"14.99","0.99","15.14","0.07","91","24.75","25","Julia Mcqueen, Alec Wayne, Nick Stallone, Julia Barrymore, Renee Tracy, Olympia Pfeiffer, Lisa Monroe"
"629",387,"Gun Bonnie",7,"27.99","0.99","28.27","0.04","198","24.75","25","Burt Dukakis, Groucho Sinatra, Ian Tandy, Will Wilson, Matthew Carrey"
"629",266,"Dynamite Tarzan",4,"27.99","0.99","28.27","0.04","114","24.75","25","Bob Fawcett, Charlize Dench, Julianne Dench, Ewan Gooding, Cuba Birch"
"629",247,"Downhill Enough",3,"19.99","0.99","20.19","0.05","61","24.75","25","Woody Jolie, Ben Willis, Daryl Crawford, Harvey Hope"
"629",309,"Feud Frogmen",6,"29.99","0.99","30.29","0.03","182","24.75","25","Tim Hackman, Tom Miranda, Penelope Cronyn, Mary Keitel"
"640",431,"Hoosiers Birdcage",3,"12.99","2.99","4.34","0.23","14","23.92","8","Sissy Sobieski, Tim Hackman, Goldie Brody, Daryl Wahlberg, Walter Torn, Daryl Crawford, Greta Keitel, Fay Winslet, Greta Malden, Humphrey Willis"
"640",939,"Vertigo Northwest",4,"17.99","2.99","6.02","0.17","25","23.92","8","Penelope Guiness, Dan Streep, Warren Jackman, Bela Walken"
"640",876,"Tarzan Videotape",3,"11.99","2.99","4.01","0.25","13","23.92","8","Tom Mckellen, Tom Miranda, Laura Brody"
"640",136,"Chaplin License",7,"26.99","2.99","9.03","0.11","64","23.92","8","Tim Hackman, Penelope Cronyn, Groucho Dunst, Gina Degeneres, Cuba Allen, Minnie Kilmer"
"640",548,"Magnificent Chitty",3,"27.99","2.99","9.36","0.11","29","23.92","8","Fred Costner, Gary Penn, Greg Chaplin, Kenneth Torn, Gina Degeneres, Renee Ball, Cuba Birch"
"640",758,"Saints Bride",5,"11.99","2.99","4.01","0.25","21","23.92","8","Grace Mostel, Fred Costner, Rip Crawford, Susan Davis, Morgan Williams, Mena Hopper, Groucho Williams, Jon Chase, Reese West, Mary Keitel"
"640",926,"Untouchables Sunrise",5,"11.99","2.99","4.01","0.25","21","23.92","8","Joe Swank, Frances Day-Lewis, Penelope Cronyn, Renee Tracy, Julianne Dench"
"640",197,"Crusade Honey",4,"27.99","2.99","9.36","0.11","38","23.92","8","Tim Hackman, Fay Kilmer, Ray Johansson, Sean Guiness, Meg Hawke, Matthew Leigh, Renee Tracy, Albert Johansson, Lisa Monroe"
"640",490,"Jumanji Blade",4,"13.99","2.99","4.68","0.21","19","23.92","8","Jennifer Davis, Bob Fawcett, Nick Stallone, Gary Phoenix, Mena Temple, Jim Mostel"
"640",923,"Unfaithful Kill",7,"12.99","2.99","4.34","0.23","31","23.92","8","Julia Barrymore, Greg Chaplin, Daryl Wahlberg, Lucille Dee, Whoopi Hurt, Kim Allen, Laurence Bullock, Renee Ball"
"640",364,"Godfather Diary",3,"14.99","2.99","5.01","0.20","16","23.92","8","Zero Cage, Greg Chaplin, Rita Reynolds, Ed Mansfield, Laura Brody, Reese West"
"640",223,"Desire Alien",7,"24.99","2.99","8.36","0.12","59","23.92","8","Tom Mckellen, Johnny Cage, Angelina Astaire, Julianne Dench, Cate Harris, Laura Brody, Rock Dukakis"
"640",146,"Chitty Lock",6,"24.99","2.99","8.36","0.12","51","23.92","8","Johnny Lollobrigida, Lucille Tracy, Elvis Marx, Sissy Sobieski, Val Bolger, Susan Davis, Russell Temple, Al Garland, Nick Degeneres, Olympia Pfeiffer, Lisa Monroe, Humphrey Garland, Rock Dukakis"
"653",741,"Roman Punk",7,"28.99","0.99","29.28","0.03","205","23.76","24","Jim Mostel, Warren Nolte"
"653",852,"Strangelove Desire",4,"27.99","0.99","28.27","0.04","114","23.76","24","Jude Cruise, Ray Johansson, Angela Hudson, Groucho Sinatra, Walter Torn, Cuba Allen, Alan Dreyfuss, Michael Bening, Ed Guiness"
"653",91,"Bound Cheaper",5,"17.99","0.99","18.17","0.06","91","23.76","24","Karl Berry, Cuba Olivier"
"653",810,"Slums Duck",5,"21.99","0.99","22.21","0.05","112","23.76","24","Reese Kilmer, Walter Torn, Russell Temple"
"653",11,"Alamo Videotape",6,"16.99","0.99","17.16","0.06","103","23.76","24","Johnny Cage, Scarlett Damon, Sean Guiness, Michael Bening"
"653",366,"Goldfinger Sensibility",3,"29.99","0.99","30.29","0.03","91","23.76","24","Christian Gable, Lucille Tracy, Kevin Garland, Nick Degeneres"
"653",119,"Caper Motions",6,"22.99","0.99","23.22","0.04","140","23.76","24","Helen Voight, Audrey Olivier, Val Bolger, Christian Akroyd, Kevin Garland, Cate Mcqueen, Burt Temple"
"653",130,"Celebrity Horn",7,"24.99","0.99","25.24","0.04","177","23.76","24","Dustin Tautou, Matthew Leigh, Angela Witherspoon, Jayne Silverstone"
"653",586,"Mockingbird Hollywood",4,"27.99","0.99","28.27","0.04","114","23.76","24","Julia Mcqueen, Sean Guiness, Adam Hopper"
"653",650,"Pacific Amistad",3,"27.99","0.99","28.27","0.04","85","23.76","24","Johnny Lollobrigida, Joe Swank, Dustin Tautou, Angelina Astaire, Susan Davis, Cate Mcqueen, Ed Guiness, Humphrey Garland"
"653",966,"Wedding Apollo",3,"14.99","0.99","15.14","0.07","46","23.76","24","Ed Chase, Christian Gable, Uma Wood, Val Bolger, Warren Nolte, Harrison Bale, Liza Bergman, Albert Johansson, Ian Tandy, Humphrey Garland"
"653",641,"Orange Grapes",4,"21.99","0.99","22.21","0.05","89","23.76","24","Meg Hawke, Cuba Allen, Penelope Monroe, Kevin Garland, Kim Allen"
"653",388,"Gunfight Moon",5,"16.99","0.99","17.16","0.06","86","23.76","24","Carmen Hunt, Gina Degeneres, Kevin Garland, Russell Close"
"653",491,"Jumping Wrath",4,"18.99","0.99","19.18","0.05","77","23.76","24","Elvis Marx, Sandra Kilmer, Angela Hudson, James Pitt, Susan Davis, Salma Nolte, Cate Harris, Alan Dreyfuss"
"653",790,"Shootist Superfly",6,"22.99","0.99","23.22","0.04","140","23.76","24","Woody Hoffman, Julia Barrymore, Fay Kilmer"
"668",816,"Snowman Rollercoaster",3,"27.99","0.99","28.27","0.04","85","22.77","23","Uma Wood, Woody Hoffman, Matthew Carrey"
"668",982,"Women Dorado",4,"23.99","0.99","24.23","0.04","97","22.77","23","Nick Stallone, Christopher Berry, Ellen Presley, Jim Mostel, Michael Bening"
"668",504,"Kwai Homeward",5,"25.99","0.99","26.25","0.04","132","22.77","23","Natalie Hopkins, Michelle Mcconaughey, Jada Ryder, Angela Witherspoon, Fay Wood"
"668",1,"Academy Dinosaur",6,"20.99","0.99","21.20","0.05","128","22.77","23","Penelope Guiness, Christian Gable, Lucille Tracy, Sandra Peck, Johnny Cage, Mena Temple, Warren Nolte, Oprah Kilmer, Rock Dukakis, Mary Keitel"
"668",270,"Earth Vision",7,"29.99","0.99","30.29","0.03","213","22.77","23","Kenneth Torn, Richard Penn, Jayne Nolte"
"668",494,"Karate Moon",4,"21.99","0.99","22.21","0.05","89","22.77","23","Johnny Cage, Susan Davis, Julianne Dench, Jane Jackman, Jada Ryder, Kim Allen, Michael Bolger, Jayne Silverstone"
"668",646,"Outbreak Divine",6,"12.99","0.99","13.12","0.08","79","22.77","23","Alec Wayne, Ray Johansson, Mae Hoffman, James Pitt, Fay Wood"
"668",976,"Wind Phantom",6,"12.99","0.99","13.12","0.08","79","22.77","23","Charlize Dench, Ed Guiness, Renee Ball"
"668",122,"Carrie Bunch",7,"11.99","0.99","12.11","0.08","85","22.77","23","Val Bolger, Mena Temple, Jude Cruise, Angelina Astaire, Kenneth Torn, Greta Malden, Bela Walken"
"668",191,"Crooked Frogmen",6,"27.99","0.99","28.27","0.04","170","22.77","23","Joe Swank, Christian Gable, Cate Harris, Albert Johansson, Laurence Bullock, William Hackman"
"678",26,"Annie Identity",3,"15.99","0.99","16.15","0.06","49","21.78","22","Adam Grant, Cate Mcqueen, Greta Keitel"
"678",18,"Alter Victory",6,"27.99","0.99","28.27","0.04","170","21.78","22","Reese Kilmer, Jada Ryder, Angela Witherspoon, Oprah Kilmer"
"678",406,"Haunting Pianist",5,"22.99","0.99","23.22","0.04","117","21.78","22","Jayne Neeson, Charlize Dench, Sean Guiness, Greta Malden, Mary Keitel"
"678",176,"Congeniality Quest",6,"21.99","0.99","22.21","0.05","134","21.78","22","Tom Mckellen, Nick Stallone, Christopher Berry"
"678",376,"Grapes Fury",4,"20.99","0.99","21.20","0.05","85","21.78","22","Carmen Hunt, Henry Berry, Mary Tandy, Lucille Dee, Burt Temple"
"678",142,"Chicken Hellfighters",3,"24.99","0.99","25.24","0.04","76","21.78","22","Kirsten Paltrow, Henry Berry"
"678",949,"Volcano Texas",6,"27.99","0.99","28.27","0.04","170","21.78","22","Cuba Olivier, Albert Nolte, Cate Mcqueen, Russell Temple, Russell Close"
"678",79,"Blade Polish",5,"10.99","0.99","11.10","0.09","56","21.78","22","Jennifer Davis, Alec Wayne, Kevin Garland, River Dean, Angela Witherspoon"
"678",651,"Packer Madigan",3,"20.99","0.99","21.20","0.05","64","21.78","22","Tim Hackman"
"678",54,"Banger Pinocchio",5,"15.99","0.99","16.15","0.06","81","21.78","22","Johnny Lollobrigida, Lucille Tracy, Dustin Tautou, Jayne Neeson, Gene Willis, Audrey Bailey"
"678",314,"Fight Jawbreaker",3,"13.99","0.99","14.13","0.07","43","21.78","22","Nick Wahlberg, Albert Johansson, Meryl Gibson"
"678",143,"Chill Luck",6,"17.99","0.99","18.17","0.06","110","21.78","22","Mary Tandy, Burt Posey, Woody Jolie, Meg Hawke, Warren Jackman"
"678",89,"Borrowers Bedazzled",7,"22.99","0.99","23.22","0.04","163","21.78","22","Cuba Olivier, Elvis Marx, Kirk Jovovich, Scarlett Damon, Daryl Crawford, Harvey Hope, Jon Chase"
"691",605,"Mulholland Beast",7,"13.99","2.99","4.68","0.21","33","20.93","7","Penelope Guiness, Bette Nicholson, Kirk Jovovich, Jude Cruise, Walter Torn, Ewan Gooding"
"691",569,"Menagerie Rushmore",7,"18.99","2.99","6.35","0.16","45","20.93","7","Burt Dukakis, Ray Johansson"
"691",185,"Cowboy Doom",3,"10.99","2.99","3.68","0.27","12","20.93","7","Ed Chase, Milla Keitel, Julianne Dench, Whoopi Hurt, Gregory Gooding"
"691",237,"Divorce Shining",3,"21.99","2.99","7.35","0.14","23","20.93","7","Christian Neeson, Sean Williams, Morgan Mcdormand, Will Wilson, Gene Mckellen, Julia Zellweger"
"691",541,"Luke Mummy",5,"21.99","2.99","7.35","0.14","37","20.93","7","Cuba Olivier, Christian Akroyd, Angela Hudson, Burt Posey, Rita Reynolds, John Suvari, Bela Walken, Mary Keitel, Julia Fawcett"
"691",53,"Bang Kwai",5,"25.99","2.99","8.69","0.12","44","20.93","7","Bette Nicholson, Sandra Peck, Julia Barrymore, Michelle Mcconaughey, Walter Torn, Russell Temple, Fay Wood"
"691",238,"Doctor Grail",4,"29.99","2.99","10.03","0.10","41","20.93","7","James Pitt, Penelope Monroe, Salma Nolte, Albert Nolte, Cate Mcqueen, Jon Chase"
"691",520,"License Weekend",7,"28.99","2.99","9.70","0.10","68","20.93","7","Natalie Hopkins, Groucho Sinatra, Greg Chaplin, Sean Guiness, Gina Degeneres, Daryl Crawford, Russell Close, Jayne Silverstone"
"691",513,"Leathernecks Dwarfs",6,"21.99","2.99","7.35","0.14","45","20.93","7","Karl Berry, Uma Wood, Bob Fawcett, Spencer Depp, Susan Davis, Penelope Monroe, Ian Tandy"
"691",836,"Squad Fish",3,"14.99","2.99","5.01","0.20","16","20.93","7","Audrey Olivier, Parker Goldberg, Milla Keitel, Frances Tomei, Matthew Carrey"
"691",106,"Bulworth Commandments",4,"14.99","2.99","5.01","0.20","21","20.93","7","Penelope Guiness, Angela Hudson, Scarlett Bening, Alan Dreyfuss"
"691",684,"Pizza Jumanji",4,"11.99","2.99","4.01","0.25","17","20.93","7","Daryl Crawford, Harvey Hope, Gene Mckellen, Humphrey Garland, Bela Walken"
"703",981,"Wolves Desire",7,"13.99","0.99","14.13","0.07","99","20.79","21","Sandra Kilmer, Jayne Neeson, Cameron Wray, Jessica Bailey, Morgan Hopkins, Greta Keitel"
"703",416,"Highball Potter",6,"10.99","0.99","11.10","0.09","67","20.79","21","Karl Berry, Reese Kilmer, Christopher Berry, Greta Keitel, Mena Hopper"
"703",39,"Armageddon Lost",5,"10.99","0.99","11.10","0.09","56","20.79","21","Angela Hudson, James Pitt, Penelope Cronyn, Cuba Allen, Kim Allen, Gene Mckellen, Gregory Gooding"
"703",727,"Resurrection Silverado",6,"12.99","0.99","13.12","0.08","79","20.79","21","Mena Temple, Mae Hoffman, Kevin Garland, Richard Penn, Kenneth Hoffman"
"703",920,"Unbreakable Karate",3,"16.99","0.99","17.16","0.06","52","20.79","21","Kirsten Paltrow, Goldie Brody, Reese Kilmer, Burt Posey, Warren Nolte, Daryl Crawford, Harvey Hope, Michael Bolger"
"703",681,"Pirates Roxanne",4,"20.99","0.99","21.20","0.05","85","20.79","21","Humphrey Willis"
"703",164,"Coast Rainbow",4,"20.99","0.99","21.20","0.05","85","20.79","21","Bette Nicholson, Cameron Streep, Sissy Sobieski, Reese Kilmer, Frances Day-Lewis, Angela Witherspoon, Oprah Kilmer, Lisa Monroe, Burt Temple, Reese West"
"703",833,"Splendor Patton",5,"20.99","0.99","21.20","0.05","106","20.79","21","Uma Wood, Sandra Kilmer, Kirk Jovovich, Adam Grant, Ben Willis, Charlize Dench, Christopher West, Al Garland, Groucho Williams, Bela Walken"
"703",19,"Amadeus Holy",6,"20.99","0.99","21.20","0.05","128","20.79","21","Johnny Lollobrigida, Julia Mcqueen, Val Bolger, Kirk Jovovich, James Pitt, Penelope Cronyn"
"703",280,"Empire Malkovich",7,"26.99","0.99","27.26","0.04","191","20.79","21","Cuba Olivier, Fred Costner, Helen Voight, Dan Torn, Ray Johansson, Ralph Cruz, Ellen Presley, Sidney Crowe, Richard Penn"
"703",249,"Dracula Crystal",7,"26.99","0.99","27.26","0.04","191","20.79","21","Nick Wahlberg, Jodie Degeneres, Carmen Hunt, Cameron Wray, Michelle Mcconaughey, Sean Williams, Ben Willis, Greg Chaplin, Morgan Hopkins, Daryl Crawford, Morgan Williams, Ian Tandy, Reese West"
"703",317,"Fireball Philadelphia",4,"25.99","0.99","26.25","0.04","105","20.79","21","Val Bolger, Jude Cruise, Adam Grant, James Pitt, Frances Tomei"
"703",23,"Anaconda Confessions",3,"9.99","0.99","10.09","0.10","31","20.79","21","Penelope Guiness, Jennifer Davis, Elvis Marx, Jayne Nolte, Humphrey Willis"
"703",953,"Wait Cider",3,"9.99","0.99","10.09","0.10","31","20.79","21","Woody Hoffman, Michelle Mcconaughey, Kevin Garland, Angela Witherspoon, Kim Allen, Jayne Nolte, Olympia Pfeiffer, Burt Temple, Julia Fawcett"
"703",242,"Doom Dancing",4,"13.99","0.99","14.13","0.07","57","20.79","21","Cameron Streep, Nick Stallone, Christian Akroyd, Jessica Bailey, Mae Hoffman, Woody Jolie, Warren Nolte, Chris Depp"
"703",132,"Chainsaw Uptown",6,"25.99","0.99","26.25","0.04","158","20.79","21","Nick Wahlberg, Gene Hopkins"
"703",677,"Pianist Outfield",6,"25.99","0.99","26.25","0.04","158","20.79","21","Penelope Cronyn, Michael Bening, Debbie Akroyd, John Suvari, Jayne Silverstone"
"703",377,"Grease Youth",7,"20.99","0.99","21.20","0.05","149","20.79","21","Kirk Jovovich, Sidney Crowe, Adam Hopper"
"703",602,"Mourning Purple",5,"14.99","0.99","15.14","0.07","76","20.79","21","Christian Akroyd, Kenneth Pesci, Albert Nolte, Daryl Crawford, Ewan Gooding, Meryl Gibson, Will Wilson"
"703",807,"Sleuth Orient",4,"25.99","0.99","26.25","0.04","105","20.79","21","Ralph Cruz, Christopher Berry, Morgan Mcdormand, Harvey Hope, Al Garland, Will Wilson, Burt Temple"
"703",218,"Deceiver Betrayed",7,"22.99","0.99","23.22","0.04","163","20.79","21","Grace Mostel, Fred Costner, Morgan Hopkins, Albert Johansson"
"703",149,"Christmas Moonshine",7,"21.99","0.99","22.21","0.05","156","20.79","21","Penelope Monroe, Emily Dee, Thora Temple"
"703",292,"Excitement Eve",3,"20.99","0.99","21.20","0.05","64","20.79","21","Grace Mostel, Vivien Bergen, Sandra Peck, Penelope Pinkett, Kenneth Paltrow, Gina Degeneres, Susan Davis, Morgan Hopkins"
"726",904,"Train Bunch",3,"26.99","4.99","5.41","0.18","17","19.96","4","Rip Crawford, Julia Mcqueen, Penelope Cronyn, Adam Hopper"
"727",743,"Room Roman",7,"27.99","0.99","28.27","0.04","198","19.80","20","Woody Hoffman, Sean Williams"
"727",496,"Kick Savannah",3,"10.99","0.99","11.10","0.09","34","19.80","20","Angela Hudson, Jessica Bailey, Greta Malden, Laurence Bullock, Alan Dreyfuss, Michael Bening"
"727",733,"River Outlaw",4,"29.99","0.99","30.29","0.03","122","19.80","20","Kirsten Paltrow, Gary Phoenix, Warren Nolte, Lisa Monroe"
"727",467,"Intrigue Worst",6,"10.99","0.99","11.10","0.09","67","19.80","20","Val Bolger, Reese Kilmer, Gary Penn, Gina Degeneres, Cate Harris, Meryl Gibson, Fay Wood"
"727",363,"Go Purple",3,"12.99","0.99","13.12","0.08","40","19.80","20","Sean Guiness, Salma Nolte, Gene Mckellen"
"727",562,"Masked Bubble",6,"12.99","0.99","13.12","0.08","79","19.80","20","Gary Penn, Adam Hopper, Audrey Bailey"
"727",402,"Harper Dying",3,"15.99","0.99","16.15","0.06","49","19.80","20","Kenneth Torn, Kim Allen, Albert Johansson, Fay Winslet"
"727",147,"Chocolat Harry",5,"16.99","0.99","17.16","0.06","86","19.80","20","Joe Swank, Rip Crawford, Kirk Jovovich, Jane Jackman, Reese West"
"727",140,"Cheaper Clyde",6,"23.99","0.99","24.23","0.04","146","19.80","20","Penelope Guiness, Lucille Tracy"
"727",851,"Straight Hours",3,"19.99","0.99","20.19","0.05","61","19.80","20","Dan Harris, Humphrey Willis, Burt Temple"
"727",647,"Outfield Massacre",4,"18.99","0.99","19.18","0.05","77","19.80","20","Dan Streep, Jane Jackman, Whoopi Hurt, Jayne Nolte"
"727",906,"Tramp Others",4,"27.99","0.99","28.27","0.04","114","19.80","20","Rip Crawford, Sidney Crowe, Jada Ryder, River Dean, Renee Ball, Bela Walken"
"727",535,"Love Suicides",6,"21.99","0.99","22.21","0.05","134","19.80","20","Johnny Lollobrigida, Tom Miranda, Christian Neeson, Greta Malden"
"727",204,"Dalmations Sweden",4,"25.99","0.99","26.25","0.04","105","19.80","20","Joe Swank, Kevin Bloom, Val Bolger, Groucho Dunst, Albert Nolte, Al Garland"
"727",728,"Reunion Witches",3,"26.99","0.99","27.26","0.04","82","19.80","20","Karl Berry, Dan Harris, Kirsten Akroyd, Meg Hawke, Walter Torn, Russell Bacall, Jayne Nolte"
"742",479,"Jedi Beneath",7,"12.99","0.99","13.12","0.08","92","18.81","19","James Pitt, Liza Bergman, Julianne Dench, Jane Jackman"
"742",160,"Club Graffiti",4,"12.99","0.99","13.12","0.08","53","18.81","19","Tom Mckellen, Morgan Williams, Lisa Monroe, Debbie Akroyd"
"742",344,"Fury Murder",3,"28.99","0.99","29.28","0.03","88","18.81","19","Karl Berry, Kirk Jovovich, Woody Jolie, Laura Brody"
"742",429,"Honey Ties",3,"29.99","0.99","30.29","0.03","91","18.81","19","Zero Cage, Kirsten Paltrow, Julianne Dench, Albert Nolte, Albert Johansson"
"742",282,"Encounters Curtain",5,"20.99","0.99","21.20","0.05","106","18.81","19","Alec Wayne, Anne Cronyn, Ewan Gooding, Meryl Gibson"
"742",864,"Sundance Invasion",5,"21.99","0.99","22.21","0.05","112","18.81","19","Kenneth Paltrow, Charlize Dench, Sidney Crowe, Renee Tracy, Fay Winslet, Laurence Bullock, Debbie Akroyd"
"742",747,"Roxanne Rebel",5,"9.99","0.99","10.09","0.10","51","18.81","19","Johnny Cage, Rip Winslet, Milla Keitel, Lucille Dee, John Suvari"
"742",457,"Independence Hotel",5,"21.99","0.99","22.21","0.05","112","18.81","19","Karl Berry, Helen Voight, Dan Harris, Jayne Neeson, Groucho Sinatra, Kenneth Torn, Groucho Dunst, River Dean, Kim Allen"
"742",345,"Gables Metropolis",3,"17.99","0.99","18.17","0.06","55","18.81","19","Fred Costner, Rip Crawford, Frances Day-Lewis, Ray Johansson, Groucho Dunst, Cate Mcqueen, Adam Hopper, Groucho Williams"
"742",281,"Encino Elf",6,"9.99","0.99","10.09","0.10","61","18.81","19","Zero Cage, Kirsten Paltrow, Ben Willis, James Pitt, Sylvester Dern, Harvey Hope"
"742",233,"Disciple Mother",3,"17.99","0.99","18.17","0.06","55","18.81","19","Johnny Cage, Julia Barrymore, Adam Grant, Penelope Cronyn, Ewan Gooding, Jayne Nolte, Matthew Carrey"
"742",948,"Voice Peach",6,"22.99","0.99","23.22","0.04","140","18.81","19","Vivien Bergen, Helen Voight, Al Garland"
"742",663,"Patient Sister",7,"29.99","0.99","30.29","0.03","213","18.81","19","Lucille Tracy, Val Bolger, Milla Keitel, Sean Guiness"
"742",269,"Earring Instinct",3,"22.99","0.99","23.22","0.04","70","18.81","19","Fred Costner, Lucille Tracy, Mae Hoffman, Rita Reynolds, Harvey Hope"
"742",436,"Hours Rage",4,"14.99","0.99","15.14","0.07","61","18.81","19","Alec Wayne, Henry Berry, Burt Posey, Ralph Cruz, Kirsten Akroyd, Jane Jackman"
"742",311,"Fiction Christmas",4,"14.99","0.99","15.14","0.07","61","18.81","19","Kevin Bloom, Alec Wayne, Cuba Allen, Adam Hopper, Lisa Monroe, Matthew Carrey, Rock Dukakis, Mary Keitel"
"742",560,"Mars Roman",6,"21.99","0.99","22.21","0.05","134","18.81","19","Adam Grant, River Dean, Olympia Pfeiffer, Michael Bolger, Cuba Birch, Jayne Silverstone, Bela Walken"
"742",97,"Bride Intrigue",7,"24.99","0.99","25.24","0.04","177","18.81","19","Angela Hudson"
"742",619,"Neighbors Charade",3,"20.99","0.99","21.20","0.05","64","18.81","19","Woody Hoffman, Tom Mckellen, Ralph Cruz, Scarlett Damon, Daryl Wahlberg, Morgan Mcdormand, Will Wilson"
"742",610,"Music Boondock",7,"17.99","0.99","18.17","0.06","128","18.81","19","Morgan Williams, Humphrey Willis, Michael Bening"
"742",631,"Novocaine Flight",4,"11.99","0.99","12.11","0.08","49","18.81","19","Karl Berry, Ben Willis, Greg Chaplin, Walter Torn, Russell Temple, Michael Bolger"
"742",118,"Canyon Stock",7,"26.99","0.99","27.26","0.04","191","18.81","19","Zero Cage, Val Bolger, Ralph Cruz, Spencer Depp, Matthew Leigh, Russell Temple"
"764",297,"Extraordinary Conquerer",6,"29.99","2.99","10.03","0.10","61","17.94","6","Henry Berry, Minnie Zellweger, Chris Bridges, Liza Bergman, Fay Wood, Nick Degeneres, Renee Ball"
"764",259,"Duck Racer",4,"15.99","2.99","5.35","0.19","22","17.94","6","Woody Hoffman, Penelope Cronyn"
"764",125,"Cassidy Wyoming",5,"19.99","2.99","6.69","0.15","34","17.94","6","Cuba Olivier, Sandra Kilmer, Audrey Olivier, Angela Hudson, Lucille Dee, Angela Witherspoon, Mary Keitel"
"764",399,"Happiness United",6,"23.99","2.99","8.02","0.12","49","17.94","6","Nick Wahlberg, Adam Grant, Groucho Dunst, Cuba Allen, Meryl Gibson"
"764",62,"Bed Highball",5,"23.99","2.99","8.02","0.12","41","17.94","6","Jennifer Davis, Gina Degeneres, Susan Davis, Albert Nolte, Audrey Bailey"
"764",754,"Rushmore Mermaid",6,"17.99","2.99","6.02","0.17","37","17.94","6","Nick Wahlberg, Milla Peck, Johnny Cage, Penelope Pinkett, Henry Berry, Harrison Bale, Fay Wood"
"764",675,"Phantom Glory",6,"17.99","2.99","6.02","0.17","37","17.94","6","Carmen Hunt, Groucho Dunst"
"764",959,"Warlock Werewolf",6,"10.99","2.99","3.68","0.27","23","17.94","6","Grace Mostel, Helen Voight, Will Wilson, Groucho Williams, Humphrey Garland, Audrey Bailey"
"764",498,"Killer Innocent",7,"11.99","2.99","4.01","0.25","29","17.94","6","Burt Posey, Angelina Astaire, Daryl Wahlberg, Whoopi Hurt, Meryl Allen"
"773",746,"Rouge Squad",3,"10.99","0.99","11.10","0.09","34","17.82","18","Penelope Monroe, Ewan Gooding, Jon Chase, Reese West"
"773",812,"Smoking Barbarella",7,"13.99","0.99","14.13","0.07","99","17.82","18","Karl Berry, Alec Wayne, Carmen Hunt, Minnie Zellweger, Renee Tracy, Vivien Basinger"
"773",524,"Lion Uncut",6,"13.99","0.99","14.13","0.07","85","17.82","18","Uma Wood, Penelope Pinkett, Bela Walken"
"773",461,"Insects Stone",3,"14.99","0.99","15.14","0.07","46","17.82","18","Gary Phoenix, Minnie Zellweger, Jon Chase, Gregory Gooding"
"773",17,"Alone Trip",3,"14.99","0.99","15.14","0.07","46","17.82","18","Ed Chase, Karl Berry, Uma Wood, Woody Jolie, Spencer Depp, Chris Depp, Laurence Bullock, Renee Ball"
"773",924,"Unforgiven Zoolander",7,"15.99","0.99","16.15","0.06","114","17.82","18","Jennifer Davis, Cuba Olivier, Julia Barrymore, Natalie Hopkins, Harvey Hope, Ed Guiness, Mary Keitel"
"773",155,"Cleopatra Devil",6,"26.99","0.99","27.26","0.04","164","17.82","18","Karl Berry, Fred Costner, Ewan Gooding, Kim Allen, Fay Wood, William Hackman, John Suvari"
"773",90,"Boulevard Mob",3,"11.99","0.99","12.11","0.08","37","17.82","18","Rip Crawford, Audrey Olivier, Kirsten Akroyd, Morgan Mcdormand, Dan Streep, Ewan Gooding, Angela Witherspoon, Harvey Hope"
"773",383,"Groove Fiction",6,"13.99","0.99","14.13","0.07","85","17.82","18","Johnny Lollobrigida, Jodie Degeneres, Dan Harris, Minnie Zellweger, Harrison Bale, Jane Jackman, Ian Tandy"
"773",688,"Polish Brooklyn",6,"12.99","0.99","13.12","0.08","79","17.82","18","Vivien Bergen, Elvis Marx, Kevin Bloom, Rip Crawford, Jayne Neeson, Ralph Cruz, Morgan Williams, Fay Winslet, Ian Tandy, Alan Dreyfuss"
"783",348,"Gandhi Kwai",7,"9.99","0.99","10.09","0.10","71","16.83","17","Zero Cage, Lucille Tracy, Anne Cronyn, Penelope Pinkett, Angelina Astaire, Meg Hawke, Gina Degeneres, Daryl Crawford"
